CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,0,0,0,9,0,0,GENERIC,54.52000045776367,5.3884961,-73.6939024,0,0,0,0,0,2025-08-11 17:08:02,19.43000030517578
0,0,0,0,0,0,0,9,0,0,GENERIC,55.2599983215332,5.3884961,-73.6939024,0,0,0,0,0,2025-08-11 17:08:07,19.600000381469727
0,0,0,0,0,0,0,9,0,0,GENERIC,55.65999984741211,5.3884963,-73.6939025,0,0,0,0,0,2025-08-11 17:08:12,19.600000381469727
0,0,0,0,0,0,0,9,0,0,GENERIC,55.88999938964844,5.3884965,-73.6939025,0,0,0,0,0,2025-08-11 17:08:17,19.6200008392334
0,0,0,0,1,1,0,9,0,0,GENERIC,56.150001525878906,5.3884966,-73.6939026,0,0,0,0,0,2025-08-11 17:08:22,19.65999984741211
0,0,0,0,1,1,0,9,0,0,GENERIC,56.16999816894531,5.3884966,-73.6939026,0,0,0,0,0,2025-08-11 17:08:27,19.739999771118164
0,0,0,0,1,1,0,9,0,0,GENERIC,56.810001373291016,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:08:32,19.799999237060547
0,0,0,0,0,0,0,9,0,0,GENERIC,56.529998779296875,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:08:37,19.8700008392334
0,0,0,0,0,0,0,9,0,0,GENERIC,57.130001068115234,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:08:42,20.1200008392334
0,0,0,0,0,0,0,9,0,0,GENERIC,57.95000076293945,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:08:47,20.399999618530273
0,0,0,0,1,1,0,9,0,0,GENERIC,57.34000015258789,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:08:52,20.43000030517578
0,0,0,0,1,1,0,9,0,0,GENERIC,57.09000015258789,5.3884968,-73.6939027,0,0,0,0,0,2025-08-11 17:08:57,20.520000457763672
0,0,0,0,1,1,0,9,0,0,GENERIC,55.90999984741211,5.3884968,-73.6939027,0,0,0,0,0,2025-08-11 17:09:02,20.18000030517578
0,0,0,0,1,1,0,9,0,0,GENERIC,54.54999923706055,5.3884968,-73.6939027,0,0,0,0,0,2025-08-11 17:09:07,20.020000457763672
0,0,0,0,1,1,0,9,0,0,GENERIC,53.790000915527344,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:09:12,19.639999389648438
0,0,0,0,0,0,0,9,0,0,GENERIC,53.86000061035156,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:09:17,19.450000762939453
0,0,0,0,0,0,0,9,0,0,GENERIC,53.06999969482422,5.3884967,-73.6939027,0,0,0,0,0,2025-08-11 17:09:22,19.389999389648438
